Home Team,Away Team,Score,Half Time Score,Match Excitement,Home Team Rating,Away Team Rating,Home Team Possession %,Away Team Possession %,Home Team Off Target Shots,Home Team On Target Shots,Home Team Total Shots,Home Team Blocked Shots,Home Team Corners,Home Team Throw Ins,Home Team Pass Success %,Home Team Aerials Won,Home Team Clearances,Home Team Fouls,Home Team Yellow Cards,Home Team Second Yellow Cards,Home Team Red Cards,Away Team Off Target Shots,Away Team On Target Shots,Away Team Total Shots,Away Team Blocked Shots,Away Team Corners,Away Team Throw Ins,Away Team Pass Success %,Away Team Aerials Won,Away Team Clearances,Away Team Fouls,Away Team Yellow Cards,Away Team Second Yellow Cards,Away Team Red Cards
TOTTENHAM,ARSENAL,1-1,0-1,4.4,5.7,5.7,60,40,7.0,3.0,11.0,1.0,3.0,27.0,78.0,18.0,12.0,15.0,3.0,0.0,0.0,2.0,4.0,9.0,3.0,4.0,20.0,63.0,12.0,20.0,14.0,2.0,0.0,1.0
WOLVES,CARDIFF,2-0,2-0,4.7,7.2,6.1,56,44,5.0,6.0,13.0,2.0,7.0,25.0,80.0,41.0,38.0,11.0,1.0,0.0,0.0,4.0,4.0,12.0,4.0,8.0,27.0,68.0,20.0,11.0,6.0,2.0,0.0,0.0
MAN UTD,SOUTHAMPTON,3-2,0-1,8.3,6.3,5.5,64,36,9.0,6.0,16.0,1.0,9.0,34.0,80.0,28.0,16.0,7.0,2.0,0.0,0.0,4.0,3.0,9.0,2.0,7.0,22.0,65.0,13.0,33.0,10.0,1.0,0.0,0.0
BURNLEY,CRYSTAL PALACE,1-3,0-1,6.3,5.0,7.1,56,44,10.0,4.0,18.0,4.0,8.0,39.0,75.0,29.0,13.0,9.0,1.0,0.0,0.0,4.0,4.0,10.0,2.0,5.0,16.0,66.0,27.0,49.0,9.0,2.0,0.0,0.0
BRIGHTON,HUDDERSFIELD,1-0,0-0,3.6,6.5,6.3,53,47,6.0,4.0,14.0,4.0,6.0,36.0,81.0,24.0,20.0,11.0,2.0,0.0,0.0,0.0,4.0,6.0,2.0,3.0,15.0,77.0,20.0,19.0,6.0,2.0,0.0,0.0
BOURNEMOUTH,MAN CITY,0-1,0-0,3.7,5.2,7.3,18,82,0.0,0.0,0.0,0.0,0.0,19.0,57.0,9.0,38.0,7.0,1.0,0.0,0.0,10.0,7.0,23.0,6.0,14.0,22.0,91.0,13.0,11.0,7.0,2.0,0.0,0.0
WEST HAM,NEWCASTLE,2-0,2-0,4.4,7.2,5.3,56,44,3.0,4.0,10.0,3.0,1.0,20.0,83.0,17.0,14.0,8.0,3.0,0.0,0.0,6.0,2.0,17.0,9.0,6.0,14.0,79.0,5.0,11.0,14.0,4.0,0.0,0.0
WATFORD,LEICESTER CITY,2-1,1-0,5.9,6.8,5.7,39,61,0.0,5.0,6.0,1.0,1.0,16.0,78.0,19.0,34.0,15.0,5.0,0.0,0.0,6.0,2.0,14.0,6.0,5.0,22.0,84.0,21.0,19.0,12.0,1.0,0.0,0.0
FULHAM,CHELSEA,1-2,1-2,6.3,5.8,7.2,36,64,4.0,5.0,12.0,3.0,5.0,18.0,80.0,3.0,17.0,11.0,2.0,0.0,0.0,5.0,7.0,20.0,8.0,4.0,15.0,90.0,9.0,11.0,10.0,1.0,0.0,0.0
EVERTON,LIVERPOOL,0-0,0-0,2.2,6.2,6.2,42,58,3.0,3.0,7.0,1.0,3.0,33.0,63.0,29.0,27.0,12.0,1.0,0.0,0.0,3.0,3.0,10.0,4.0,7.0,33.0,76.0,34.0,34.0,10.0,2.0,0.0,0.0
CRYSTAL PALACE,BRIGHTON,1-2,0-1,5.0,6.2,6.6,63,37,5.0,3.0,15.0,7.0,8.0,27.0,82.0,11.0,10.0,8.0,1.0,0.0,0.0,1.0,3.0,4.0,0.0,0.0,22.0,72.0,14.0,30.0,18.0,5.0,0.0,0.0
NEWCASTLE,EVERTON,3-2,0-2,8.3,6.4,5.5,45,55,7.0,7.0,19.0,5.0,8.0,30.0,70.0,18.0,27.0,13.0,3.0,0.0,0.0,2.0,3.0,7.0,2.0,2.0,40.0,75.0,29.0,26.0,10.0,1.0,0.0,0.0
LEICESTER CITY,FULHAM,3-1,1-0,6.6,7.5,5.5,53,47,8.0,8.0,18.0,2.0,6.0,19.0,85.0,16.0,19.0,9.0,0.0,0.0,0.0,1.0,3.0,6.0,2.0,5.0,23.0,81.0,7.0,17.0,13.0,2.0,0.0,0.0
HUDDERSFIELD,BOURNEMOUTH,0-2,0-1,3.7,5.1,7.6,56,44,3.0,1.0,8.0,4.0,6.0,34.0,79.0,20.0,9.0,14.0,3.0,0.0,0.0,3.0,5.0,8.0,1.0,5.0,21.0,70.0,11.0,36.0,9.0,1.0,0.0,0.0
CARDIFF,WEST HAM,2-0,1-0,4.6,6.9,5.7,29,71,6.0,7.0,16.0,3.0,7.0,18.0,65.0,17.0,17.0,7.0,2.0,0.0,0.0,5.0,2.0,9.0,2.0,5.0,22.0,81.0,17.0,22.0,12.0,1.0,0.0,0.0
SOUTHAMPTON,TOTTENHAM,2-1,0-1,6.6,6.9,5.8,37,63,4.0,4.0,12.0,4.0,1.0,20.0,70.0,15.0,46.0,16.0,4.0,0.0,0.0,9.0,5.0,16.0,2.0,10.0,23.0,76.0,17.0,13.0,9.0,2.0,0.0,0.0
MAN CITY,WATFORD,3-1,0-0,5.8,7.9,5.0,71,29,7.0,9.0,19.0,3.0,9.0,14.0,91.0,17.0,9.0,11.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,11.0,70.0,12.0,36.0,7.0,1.0,0.0,0.0
LIVERPOOL,BURNLEY,4-2,2-1,8.2,7.3,5.3,69,31,8.0,5.0,23.0,10.0,7.0,29.0,81.0,20.0,14.0,4.0,2.0,0.0,0.0,0.0,2.0,3.0,1.0,3.0,29.0,62.0,27.0,30.0,7.0,0.0,0.0,0.0
CHELSEA,WOLVES,1-1,0-0,5.2,7.2,6.8,76,24,2.0,6.0,22.0,14.0,13.0,34.0,90.0,8.0,0.0,8.0,1.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,6.0,71.0,12.0,47.0,14.0,4.0,0.0,0.0
ARSENAL,MAN UTD,2-0,1-0,4.8,7.0,5.6,46,54,7.0,3.0,14.0,4.0,5.0,19.0,76.0,9.0,12.0,12.0,2.0,0.0,0.0,7.0,4.0,14.0,3.0,2.0,19.0,81.0,25.0,12.0,18.0,2.0,0.0,0.0
BOURNEMOUTH,NEWCASTLE,2-2,0-1,7.6,6.1,6.2,49,51,7.0,3.0,10.0,0.0,6.0,18.0,73.0,21.0,21.0,9.0,3.0,0.0,0.0,4.0,4.0,12.0,4.0,6.0,13.0,77.0,16.0,19.0,12.0,2.0,0.0,0.0
BURNLEY,LEICESTER CITY,1-2,1-1,6.0,5.7,6.4,62,38,7.0,2.0,13.0,4.0,9.0,30.0,80.0,27.0,12.0,9.0,1.0,0.0,0.0,0.0,4.0,9.0,5.0,3.0,22.0,66.0,18.0,40.0,10.0,1.0,0.0,1.0
WEST HAM,HUDDERSFIELD,4-3,1-2,10.0,6.7,5.7,64,36,5.0,5.0,16.0,6.0,5.0,16.0,85.0,17.0,13.0,7.0,0.0,0.0,0.0,6.0,5.0,15.0,4.0,8.0,15.0,71.0,13.0,21.0,15.0,2.0,0.0,0.0
FULHAM,LIVERPOOL,1-2,0-1,5.9,5.3,7.1,37,63,2.0,2.0,7.0,3.0,1.0,18.0,75.0,16.0,20.0,11.0,2.0,0.0,0.0,7.0,6.0,16.0,3.0,10.0,21.0,84.0,19.0,4.0,7.0,1.0,0.0,0.0
EVERTON,CHELSEA,2-0,0-0,5.7,7.1,5.3,33,67,4.0,8.0,15.0,3.0,3.0,25.0,73.0,13.0,25.0,17.0,1.0,0.0,0.0,5.0,5.0,17.0,7.0,4.0,30.0,84.0,18.0,11.0,9.0,2.0,0.0,0.0
TOTTENHAM,CRYSTAL PALACE,2-0,0-0,5.2,7.9,5.1,65,35,9.0,10.0,26.0,7.0,8.0,24.0,87.0,22.0,9.0,8.0,1.0,0.0,0.0,4.0,1.0,5.0,0.0,2.0,11.0,76.0,12.0,26.0,5.0,0.0,0.0,0.0
BRIGHTON,CARDIFF,0-2,0-1,4.0,5.5,7.4,64,36,8.0,2.0,14.0,4.0,5.0,26.0,78.0,41.0,16.0,11.0,0.0,0.0,0.0,3.0,3.0,10.0,4.0,4.0,19.0,61.0,34.0,32.0,13.0,1.0,0.0,0.0
WATFORD,SOUTHAMPTON,1-1,0-1,5.1,6.0,6.7,62,38,3.0,4.0,15.0,8.0,3.0,28.0,79.0,15.0,12.0,10.0,5.0,0.0,0.0,3.0,4.0,8.0,1.0,4.0,18.0,68.0,17.0,27.0,14.0,2.0,0.0,0.0
WOLVES,ARSENAL,3-1,3-0,5.6,7.6,5.4,30,70,5.0,3.0,11.0,3.0,5.0,14.0,74.0,14.0,18.0,12.0,2.0,0.0,0.0,4.0,1.0,11.0,6.0,5.0,23.0,89.0,17.0,3.0,9.0,3.0,0.0,0.0
MAN UTD,MAN CITY,0-2,0-0,4.1,5.0,7.7,37,63,6.0,1.0,12.0,5.0,1.0,18.0,78.0,8.0,12.0,10.0,2.0,0.0,0.0,3.0,5.0,8.0,0.0,1.0,10.0,87.0,12.0,11.0,10.0,2.0,0.0,0.0
FULHAM,MAN CITY,0-2,0-2,4.8,5.3,7.5,35,65,3.0,0.0,5.0,2.0,0.0,15.0,79.0,12.0,20.0,4.0,2.0,0.0,0.0,8.0,7.0,24.0,9.0,11.0,24.0,90.0,6.0,12.0,12.0,0.0,0.0,0.0
MAN UTD,WATFORD,2-1,1-0,6.4,6.4,6.1,51,49,1.0,5.0,8.0,2.0,3.0,22.0,79.0,15.0,35.0,14.0,1.0,0.0,0.0,6.0,8.0,20.0,6.0,5.0,14.0,81.0,24.0,15.0,9.0,2.0,0.0,0.0
LEICESTER CITY,BOURNEMOUTH,2-0,1-0,4.2,6.9,5.9,59,41,9.0,4.0,18.0,5.0,6.0,17.0,84.0,23.0,19.0,6.0,0.0,0.0,0.0,4.0,2.0,8.0,2.0,1.0,26.0,79.0,18.0,22.0,12.0,2.0,0.0,0.0
BURNLEY,WOLVES,2-0,1-0,3.3,6.6,5.5,37,63,3.0,1.0,6.0,2.0,1.0,27.0,64.0,36.0,28.0,12.0,1.0,0.0,0.0,3.0,1.0,8.0,4.0,5.0,36.0,77.0,27.0,10.0,10.0,1.0,0.0,0.0
CRYSTAL PALACE,HUDDERSFIELD,2-0,0-0,5.0,6.9,5.5,48,52,6.0,5.0,19.0,8.0,5.0,27.0,77.0,27.0,13.0,10.0,0.0,0.0,0.0,7.0,5.0,15.0,3.0,5.0,22.0,76.0,13.0,22.0,7.0,0.0,0.0,0.0
BRIGHTON,SOUTHAMPTON,0-1,0-0,3.0,5.6,6.7,60,40,9.0,1.0,14.0,4.0,6.0,35.0,74.0,36.0,18.0,8.0,1.0,0.0,0.0,4.0,2.0,8.0,2.0,5.0,23.0,63.0,21.0,27.0,10.0,2.0,0.0,0.0
WEST HAM,EVERTON,0-2,0-2,4.6,5.1,8.3,49,51,2.0,1.0,3.0,1.0,4.0,28.0,78.0,21.0,23.0,7.0,1.0,0.0,0.0,4.0,9.0,17.0,4.0,9.0,25.0,79.0,20.0,21.0,14.0,1.0,0.0,0.0
CARDIFF,CHELSEA,1-2,0-0,5.9,5.7,6.5,29,71,4.0,3.0,8.0,1.0,2.0,19.0,55.0,21.0,23.0,8.0,2.0,0.0,0.0,9.0,3.0,21.0,9.0,7.0,20.0,83.0,25.0,20.0,14.0,3.0,0.0,0.0
LIVERPOOL,TOTTENHAM,2-1,1-0,6.4,6.7,5.6,49,51,8.0,3.0,14.0,3.0,10.0,25.0,80.0,13.0,19.0,5.0,0.0,0.0,0.0,7.0,2.0,11.0,2.0,3.0,30.0,81.0,10.0,25.0,8.0,1.0,0.0,0.0
ARSENAL,NEWCASTLE,2-0,1-0,3.6,7.4,5.6,71,29,1.0,4.0,7.0,2.0,6.0,27.0,86.0,21.0,17.0,11.0,2.0,0.0,0.0,2.0,1.0,3.0,0.0,2.0,20.0,65.0,16.0,23.0,10.0,0.0,0.0,0.0
WATFORD,FULHAM,4-1,1-1,6.7,7.4,5.5,47,53,1.0,7.0,15.0,7.0,6.0,14.0,81.0,14.0,15.0,12.0,3.0,0.0,0.0,3.0,7.0,17.0,7.0,4.0,18.0,87.0,21.0,24.0,5.0,2.0,0.0,0.0
WOLVES,MAN UTD,2-1,1-1,6.1,7.0,5.1,50,50,5.0,2.0,9.0,2.0,3.0,11.0,82.0,21.0,25.0,5.0,1.0,0.0,0.0,7.0,4.0,18.0,7.0,5.0,20.0,81.0,23.0,11.0,11.0,3.0,1.0,0.0
MAN CITY,CARDIFF,2-0,2-0,5.5,8.3,4.1,79,21,14.0,11.0,27.0,2.0,17.0,16.0,91.0,13.0,8.0,3.0,0.0,0.0,0.0,2.0,1.0,4.0,1.0,4.0,6.0,66.0,14.0,28.0,7.0,3.0,0.0,0.0
SOUTHAMPTON,LIVERPOOL,1-3,1-1,6.1,5.2,7.0,33,67,6.0,1.0,11.0,4.0,7.0,18.0,64.0,30.0,37.0,8.0,2.0,0.0,0.0,7.0,5.0,17.0,5.0,5.0,29.0,82.0,22.0,17.0,7.0,4.0,0.0,0.0
HUDDERSFIELD,LEICESTER CITY,1-4,0-1,6.7,4.6,8.1,45,55,3.0,4.0,10.0,3.0,8.0,22.0,76.0,16.0,12.0,13.0,3.0,0.0,0.0,7.0,9.0,18.0,2.0,5.0,22.0,82.0,16.0,19.0,11.0,0.0,0.0,0.0
BOURNEMOUTH,BURNLEY,1-3,1-2,5.2,5.3,6.6,60,40,5.0,2.0,10.0,3.0,3.0,24.0,78.0,35.0,35.0,12.0,2.0,0.0,0.0,4.0,3.0,10.0,3.0,6.0,23.0,69.0,28.0,20.0,16.0,3.0,0.0,0.0
NEWCASTLE,CRYSTAL PALACE,0-1,0-0,3.7,6.3,6.5,54,46,9.0,5.0,18.0,4.0,9.0,19.0,83.0,19.0,12.0,12.0,1.0,0.0,0.0,2.0,1.0,3.0,0.0,4.0,20.0,76.0,29.0,39.0,13.0,2.0,0.0,0.0
EVERTON,ARSENAL,1-0,1-0,3.9,7.5,5.4,43,57,9.0,6.0,23.0,8.0,9.0,17.0,78.0,22.0,21.0,8.0,1.0,0.0,0.0,3.0,2.0,7.0,2.0,6.0,21.0,80.0,17.0,23.0,9.0,4.0,0.0,0.0
CHELSEA,WEST HAM,2-0,1-0,5.2,7.2,5.7,54,46,6.0,7.0,16.0,3.0,7.0,16.0,85.0,11.0,9.0,8.0,2.0,0.0,0.0,3.0,2.0,9.0,4.0,4.0,27.0,77.0,11.0,16.0,7.0,1.0,0.0,0.0
TOTTENHAM,BRIGHTON,1-0,0-0,4.1,7.1,5.3,78,22,12.0,5.0,29.0,12.0,6.0,15.0,88.0,23.0,11.0,7.0,1.0,0.0,0.0,4.0,1.0,6.0,1.0,3.0,20.0,52.0,25.0,37.0,13.0,2.0,0.0,0.0
LEICESTER CITY,NEWCASTLE,0-1,0-1,3.8,6.1,6.9,72,28,6.0,5.0,12.0,1.0,2.0,26.0,84.0,29.0,12.0,6.0,2.0,0.0,0.0,5.0,5.0,11.0,1.0,3.0,16.0,64.0,20.0,33.0,10.0,3.0,0.0,0.0
TOTTENHAM,HUDDERSFIELD,4-0,2-0,6.6,8.2,4.8,70,30,8.0,5.0,22.0,9.0,4.0,17.0,87.0,20.0,12.0,10.0,2.0,0.0,0.0,5.0,1.0,7.0,1.0,2.0,21.0,73.0,13.0,15.0,12.0,2.0,0.0,0.0
FULHAM,EVERTON,2-0,0-0,4.2,7.3,5.5,41,59,7.0,5.0,12.0,0.0,7.0,22.0,73.0,30.0,25.0,8.0,2.0,0.0,0.0,6.0,1.0,9.0,2.0,3.0,32.0,76.0,29.0,13.0,10.0,1.0,0.0,0.0
BURNLEY,CARDIFF,2-0,1-0,5.3,7.0,4.8,46,54,6.0,7.0,14.0,1.0,8.0,33.0,62.0,34.0,23.0,7.0,2.0,0.0,0.0,7.0,2.0,14.0,5.0,4.0,23.0,66.0,38.0,25.0,10.0,4.0,0.0,0.0
SOUTHAMPTON,WOLVES,3-1,2-1,5.8,7.3,5.5,31,69,4.0,6.0,12.0,2.0,4.0,19.0,64.0,21.0,35.0,13.0,1.0,0.0,0.0,8.0,2.0,17.0,7.0,9.0,30.0,81.0,27.0,16.0,8.0,3.0,0.0,0.0
BRIGHTON,BOURNEMOUTH,0-5,0-1,6.1,3.8,9.1,50,50,3.0,1.0,8.0,4.0,4.0,22.0,79.0,17.0,7.0,10.0,2.0,0.0,1.0,4.0,7.0,14.0,3.0,1.0,13.0,80.0,21.0,21.0,6.0,4.0,0.0,0.0
MAN UTD,WEST HAM,2-1,1-0,6.3,6.7,5.8,42,58,5.0,4.0,14.0,5.0,3.0,17.0,77.0,20.0,25.0,14.0,1.0,0.0,0.0,6.0,4.0,18.0,8.0,11.0,19.0,80.0,22.0,19.0,5.0,1.0,0.0,0.0
CRYSTAL PALACE,MAN CITY,1-3,0-1,6.4,5.5,7.8,28,72,2.0,3.0,7.0,2.0,2.0,7.0,71.0,17.0,32.0,5.0,0.0,0.0,0.0,7.0,6.0,20.0,7.0,9.0,25.0,90.0,14.0,17.0,11.0,0.0,0.0,0.0
LIVERPOOL,CHELSEA,2-0,0-0,4.8,7.5,5.8,62,38,3.0,7.0,15.0,5.0,9.0,27.0,86.0,14.0,14.0,5.0,0.0,0.0,0.0,2.0,3.0,6.0,1.0,2.0,17.0,80.0,7.0,32.0,9.0,1.0,0.0,0.0
WATFORD,ARSENAL,0-1,0-1,4.0,5.6,6.9,34,66,3.0,3.0,11.0,5.0,6.0,17.0,71.0,14.0,15.0,12.0,2.0,0.0,1.0,6.0,5.0,19.0,8.0,4.0,11.0,87.0,14.0,22.0,8.0,0.0,0.0,0.0
MAN CITY,TOTTENHAM,1-0,1-0,3.7,6.8,6.3,61,39,6.0,4.0,15.0,5.0,4.0,33.0,87.0,16.0,11.0,11.0,1.0,0.0,0.0,3.0,4.0,10.0,3.0,4.0,16.0,75.0,14.0,19.0,11.0,2.0,0.0,0.0
WOLVES,BRIGHTON,0-0,0-0,3.3,6.7,5.9,68,32,14.0,5.0,23.0,4.0,14.0,22.0,89.0,22.0,9.0,0.0,0.0,0.0,0.0,4.0,0.0,5.0,1.0,1.0,18.0,73.0,26.0,37.0,8.0,1.0,0.0,0.0
HUDDERSFIELD,WATFORD,1-2,0-1,6.1,5.5,7.0,46,54,5.0,3.0,13.0,5.0,2.0,21.0,81.0,12.0,17.0,15.0,2.0,0.0,0.0,4.0,6.0,11.0,1.0,2.0,19.0,83.0,10.0,14.0,9.0,2.0,0.0,0.0
WEST HAM,LEICESTER CITY,2-2,1-0,7.7,6.1,6.8,49,51,5.0,3.0,11.0,3.0,6.0,23.0,80.0,9.0,20.0,8.0,2.0,0.0,0.0,5.0,5.0,11.0,1.0,8.0,22.0,82.0,15.0,24.0,9.0,0.0,0.0,0.0
BOURNEMOUTH,FULHAM,0-1,0-0,4.4,5.9,6.6,49,51,6.0,5.0,15.0,4.0,3.0,19.0,83.0,20.0,20.0,11.0,1.0,0.0,0.0,6.0,5.0,17.0,6.0,7.0,23.0,83.0,21.0,12.0,18.0,3.0,0.0,0.0
NEWCASTLE,SOUTHAMPTON,3-1,2-0,6.5,6.9,5.6,43,57,4.0,6.0,15.0,5.0,4.0,28.0,63.0,36.0,30.0,5.0,0.0,0.0,0.0,7.0,3.0,15.0,5.0,11.0,26.0,76.0,19.0,18.0,11.0,2.0,0.0,0.0
EVERTON,MAN UTD,4-0,2-0,5.4,8.9,4.3,48,52,3.0,8.0,15.0,4.0,10.0,24.0,79.0,21.0,24.0,11.0,1.0,0.0,0.0,5.0,1.0,7.0,1.0,2.0,30.0,79.0,25.0,21.0,7.0,1.0,0.0,0.0
ARSENAL,CRYSTAL PALACE,2-3,0-1,8.3,5.6,7.5,73,27,5.0,5.0,12.0,2.0,8.0,27.0,89.0,10.0,6.0,15.0,4.0,0.0,0.0,5.0,7.0,16.0,4.0,3.0,15.0,68.0,14.0,30.0,12.0,1.0,0.0,0.0
CARDIFF,LIVERPOOL,0-2,0-0,4.3,4.8,7.5,24,76,2.0,2.0,7.0,3.0,5.0,14.0,55.0,17.0,29.0,6.0,1.0,0.0,0.0,8.0,6.0,17.0,3.0,10.0,20.0,86.0,26.0,17.0,5.0,1.0,0.0,0.0
CHELSEA,BURNLEY,2-2,2-2,7.6,6.8,5.5,76,24,8.0,9.0,22.0,5.0,10.0,25.0,88.0,25.0,12.0,9.0,2.0,0.0,0.0,2.0,3.0,6.0,1.0,1.0,19.0,60.0,18.0,48.0,4.0,1.0,0.0,0.0
LIVERPOOL,HUDDERSFIELD,5-0,3-0,5.6,9.2,4.5,70,30,12.0,7.0,21.0,2.0,4.0,25.0,88.0,12.0,11.0,5.0,0.0,0.0,0.0,2.0,1.0,5.0,2.0,4.0,22.0,69.0,9.0,20.0,14.0,0.0,0.0,0.0
TOTTENHAM,WEST HAM,0-1,0-0,4.1,5.7,7.4,63,37,4.0,4.0,14.0,6.0,2.0,24.0,82.0,19.0,25.0,3.0,0.0,0.0,0.0,5.0,7.0,16.0,4.0,7.0,25.0,72.0,6.0,21.0,8.0,2.0,0.0,0.0
SOUTHAMPTON,BOURNEMOUTH,3-3,1-2,9.2,7.1,6.4,44,56,9.0,7.0,22.0,6.0,9.0,20.0,74.0,21.0,20.0,8.0,2.0,0.0,0.0,4.0,5.0,9.0,0.0,3.0,24.0,77.0,13.0,30.0,9.0,1.0,0.0,0.0
CRYSTAL PALACE,EVERTON,0-0,0-0,2.9,6.3,6.6,36,64,5.0,0.0,8.0,3.0,5.0,18.0,64.0,25.0,36.0,9.0,2.0,0.0,0.0,8.0,3.0,22.0,11.0,10.0,22.0,80.0,17.0,19.0,15.0,0.0,0.0,0.0
WATFORD,WOLVES,1-2,0-1,4.9,6.0,7.1,56,44,5.0,1.0,10.0,4.0,4.0,21.0,83.0,17.0,34.0,10.0,3.0,0.0,0.0,3.0,4.0,11.0,4.0,5.0,24.0,75.0,19.0,34.0,11.0,2.0,0.0,0.0
FULHAM,CARDIFF,1-0,0-0,3.7,6.8,6.5,73,27,5.0,2.0,8.0,1.0,10.0,20.0,87.0,18.0,25.0,10.0,0.0,0.0,0.0,2.0,8.0,13.0,3.0,3.0,26.0,65.0,19.0,32.0,8.0,0.0,0.0,0.0
BRIGHTON,NEWCASTLE,1-1,0-1,3.8,6.5,6.4,50,50,5.0,2.0,9.0,2.0,7.0,24.0,81.0,30.0,23.0,7.0,2.0,0.0,0.0,3.0,1.0,9.0,5.0,4.0,15.0,81.0,15.0,31.0,10.0,3.0,0.0,0.0
LEICESTER CITY,ARSENAL,3-0,0-0,7.2,8.8,4.0,67,33,6.0,12.0,24.0,6.0,8.0,14.0,84.0,21.0,25.0,13.0,3.0,0.0,0.0,3.0,1.0,6.0,2.0,6.0,16.0,64.0,15.0,20.0,13.0,2.0,1.0,0.0
BURNLEY,MAN CITY,0-1,0-0,3.2,5.3,7.1,30,70,2.0,0.0,2.0,0.0,0.0,26.0,60.0,16.0,31.0,5.0,1.0,0.0,0.0,4.0,7.0,25.0,14.0,6.0,18.0,86.0,26.0,21.0,7.0,1.0,0.0,0.0
MAN UTD,CHELSEA,1-1,1-1,4.5,6.4,6.5,52,48,2.0,5.0,7.0,0.0,6.0,26.0,84.0,12.0,12.0,9.0,3.0,0.0,0.0,7.0,3.0,16.0,6.0,6.0,13.0,86.0,11.0,19.0,14.0,2.0,0.0,0.0
EVERTON,BURNLEY,2-0,2-0,4.5,7.6,5.0,60,40,9.0,6.0,20.0,5.0,8.0,19.0,84.0,21.0,22.0,8.0,0.0,0.0,0.0,4.0,1.0,5.0,0.0,1.0,26.0,73.0,29.0,34.0,9.0,2.0,0.0,0.0
BOURNEMOUTH,TOTTENHAM,1-0,0-0,5.4,7.1,4.9,54,46,7.0,6.0,20.0,7.0,10.0,18.0,83.0,15.0,15.0,11.0,1.0,0.0,0.0,3.0,5.0,11.0,3.0,6.0,20.0,79.0,17.0,20.0,12.0,5.0,0.0,2.0
WEST HAM,SOUTHAMPTON,3-0,1-0,5.0,7.9,5.2,56,44,6.0,6.0,17.0,5.0,2.0,21.0,81.0,27.0,26.0,2.0,1.0,0.0,0.0,3.0,1.0,11.0,7.0,7.0,24.0,76.0,13.0,13.0,11.0,1.0,0.0,0.0
WOLVES,FULHAM,1-0,0-0,4.1,6.8,5.7,39,61,9.0,6.0,19.0,4.0,7.0,21.0,76.0,17.0,13.0,10.0,1.0,0.0,0.0,3.0,2.0,6.0,1.0,1.0,17.0,86.0,24.0,36.0,15.0,3.0,0.0,0.0
CARDIFF,CRYSTAL PALACE,2-3,1-2,9.2,5.8,6.5,39,61,6.0,8.0,18.0,4.0,10.0,22.0,63.0,35.0,23.0,14.0,0.0,0.0,0.0,7.0,7.0,21.0,7.0,5.0,21.0,75.0,25.0,29.0,11.0,0.0,0.0,0.0
NEWCASTLE,LIVERPOOL,2-3,1-2,8.3,5.9,6.6,31,69,3.0,7.0,14.0,4.0,2.0,17.0,69.0,20.0,27.0,10.0,1.0,0.0,0.0,6.0,4.0,11.0,1.0,3.0,25.0,84.0,26.0,22.0,4.0,1.0,0.0,0.0
CHELSEA,WATFORD,3-0,0-0,6.5,8.0,4.9,58,42,6.0,9.0,19.0,4.0,6.0,9.0,85.0,18.0,26.0,6.0,0.0,0.0,0.0,10.0,3.0,16.0,3.0,6.0,17.0,75.0,17.0,15.0,12.0,1.0,0.0,0.0
HUDDERSFIELD,MAN UTD,1-1,0-1,5.5,6.1,6.8,36,64,2.0,3.0,7.0,2.0,3.0,25.0,70.0,12.0,20.0,10.0,1.0,0.0,0.0,9.0,7.0,23.0,7.0,7.0,28.0,85.0,12.0,20.0,10.0,1.0,0.0,0.0
ARSENAL,BRIGHTON,1-1,1-0,5.8,6.4,6.1,70,30,5.0,8.0,20.0,7.0,16.0,24.0,87.0,26.0,17.0,9.0,5.0,0.0,0.0,4.0,5.0,11.0,2.0,3.0,18.0,73.0,19.0,36.0,14.0,2.0,0.0,0.0
MAN CITY,LEICESTER CITY,1-0,0-0,4.0,6.8,5.8,61,39,10.0,5.0,19.0,4.0,11.0,20.0,87.0,11.0,10.0,12.0,3.0,0.0,0.0,2.0,2.0,7.0,3.0,0.0,10.0,81.0,20.0,44.0,5.0,2.0,0.0,0.0
FULHAM,NEWCASTLE,0-4,0-2,6.1,4.9,8.7,68,32,8.0,2.0,16.0,6.0,5.0,15.0,90.0,17.0,7.0,6.0,1.0,0.0,0.0,6.0,6.0,13.0,1.0,5.0,17.0,79.0,12.0,38.0,8.0,0.0,0.0,0.0
LIVERPOOL,WOLVES,2-0,1-0,4.7,7.3,5.3,59,41,5.0,5.0,13.0,3.0,4.0,21.0,84.0,12.0,15.0,3.0,0.0,0.0,0.0,4.0,2.0,7.0,1.0,1.0,19.0,76.0,17.0,20.0,11.0,2.0,0.0,0.0
TOTTENHAM,EVERTON,2-2,1-0,7.7,5.9,7.0,55,45,5.0,3.0,11.0,3.0,7.0,20.0,83.0,17.0,17.0,10.0,0.0,0.0,0.0,3.0,9.0,16.0,4.0,4.0,17.0,81.0,18.0,17.0,13.0,2.0,0.0,0.0
MAN UTD,CARDIFF,0-2,0-1,5.7,6.1,6.2,74,26,10.0,10.0,26.0,6.0,11.0,23.0,85.0,19.0,13.0,9.0,3.0,0.0,0.0,6.0,4.0,13.0,3.0,2.0,22.0,57.0,14.0,20.0,6.0,3.0,0.0,0.0
