Home Team,Away Team,Score,Home Team Fouls,Home Team Yellow Cards,Home Team Second Yellow Cards,Home Team Red Cards,Away Team Fouls,Away Team Yellow Cards,Away Team Second Yellow Cards,Away Team Red Cards,year
BRIGHTON,WATFORD,0-0,15.0,1.0,0.0,0.0,10.0,0.0,0.0,0.0,2018
CHELSEA,HUDDERSFIELD,5-0,8.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,2018
EVERTON,WOLVES,1-3,12.0,3.0,0.0,0.0,14.0,1.0,0.0,0.0,2018
BURNLEY,SOUTHAMPTON,1-1,10.0,3.0,0.0,0.0,9.0,1.0,0.0,0.0,2018
CRYSTAL PALACE,FULHAM,2-0,9.0,2.0,0.0,0.0,12.0,3.0,0.0,0.0,2018
CARDIFF,BOURNEMOUTH,2-0,17.0,1.0,0.0,0.0,14.0,2.0,0.0,0.0,2018
LEICESTER CITY,MAN UTD,0-1,14.0,4.0,0.0,0.0,9.0,4.0,0.0,0.0,2018
MAN CITY,ARSENAL,3-1,11.0,1.0,0.0,0.0,8.0,1.0,0.0,0.0,2018
WEST HAM,LIVERPOOL,1-1,9.0,1.0,0.0,0.0,11.0,1.0,0.0,0.0,2018
FULHAM,MAN UTD,0-3,14.0,3.0,0.0,0.0,9.0,2.0,0.0,0.0,2018
LIVERPOOL,BOURNEMOUTH,3-0,14.0,2.0,0.0,0.0,6.0,2.0,0.0,0.0,2018
HUDDERSFIELD,ARSENAL,1-2,17.0,3.0,0.0,0.0,12.0,2.0,0.0,0.0,2018
SOUTHAMPTON,CARDIFF,1-2,15.0,3.0,0.0,0.0,12.0,3.0,0.0,0.0,2018
CRYSTAL PALACE,WEST HAM,1-1,12.0,3.0,0.0,0.0,9.0,0.0,0.0,0.0,2018
WATFORD,EVERTON,1-0,21.0,2.0,0.0,0.0,10.0,1.0,1.0,0.0,2018
BRIGHTON,BURNLEY,1-3,8.0,1.0,0.0,0.0,7.0,1.0,0.0,0.0,2018
TOTTENHAM,LEICESTER CITY,3-1,11.0,3.0,0.0,0.0,4.0,1.0,0.0,0.0,2018
MAN CITY,CHELSEA,6-0,9.0,1.0,0.0,0.0,13.0,2.0,0.0,0.0,2018
WOLVES,NEWCASTLE,1-1,7.0,1.0,0.0,0.0,9.0,3.0,0.0,0.0,2018
EVERTON,MAN CITY,0-2,12.0,1.0,0.0,0.0,6.0,1.0,0.0,0.0,2018
CARDIFF,WATFORD,1-5,10.0,1.0,0.0,0.0,11.0,2.0,0.0,0.0,2018
WEST HAM,FULHAM,3-1,11.0,1.0,0.0,0.0,11.0,1.0,0.0,0.0,2018
BURNLEY,TOTTENHAM,2-1,9.0,1.0,0.0,0.0,12.0,3.0,0.0,0.0,2018
BOURNEMOUTH,WOLVES,1-1,10.0,4.0,0.0,0.0,15.0,6.0,0.0,0.0,2018
NEWCASTLE,HUDDERSFIELD,2-0,11.0,2.0,0.0,0.0,7.0,0.0,0.0,1.0,2018
LEICESTER CITY,CRYSTAL PALACE,1-4,7.0,2.0,0.0,0.0,14.0,1.0,0.0,0.0,2018
ARSENAL,SOUTHAMPTON,2-0,7.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,2018
MAN UTD,LIVERPOOL,0-0,15.0,1.0,0.0,0.0,17.0,3.0,0.0,0.0,2018
CHELSEA,BRIGHTON,3-0,5.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,2018
LEICESTER CITY,BRIGHTON,2-1,6.0,1.0,0.0,0.0,4.0,1.0,0.0,0.0,2018
HUDDERSFIELD,WOLVES,1-0,10.0,2.0,0.0,0.0,10.0,2.0,0.0,0.0,2018
CARDIFF,EVERTON,0-3,12.0,3.0,0.0,0.0,12.0,1.0,0.0,0.0,2018
NEWCASTLE,BURNLEY,2-0,8.0,1.0,0.0,0.0,8.0,3.0,0.0,0.0,2018
ARSENAL,BOURNEMOUTH,5-1,11.0,2.0,0.0,0.0,9.0,2.0,0.0,0.0,2018
SOUTHAMPTON,FULHAM,2-0,15.0,0.0,0.0,0.0,13.0,1.0,0.0,0.0,2018
CRYSTAL PALACE,MAN UTD,1-3,8.0,2.0,0.0,0.0,9.0,3.0,0.0,0.0,2018
LIVERPOOL,WATFORD,5-0,5.0,0.0,0.0,0.0,7.0,2.0,0.0,0.0,2018
MAN CITY,WEST HAM,1-0,2.0,0.0,0.0,0.0,6.0,2.0,0.0,0.0,2018
CHELSEA,TOTTENHAM,2-0,7.0,1.0,0.0,0.0,14.0,1.0,0.0,0.0,2018
TOTTENHAM,ARSENAL,1-1,15.0,3.0,0.0,0.0,14.0,2.0,0.0,1.0,2018
WOLVES,CARDIFF,2-0,11.0,1.0,0.0,0.0,6.0,2.0,0.0,0.0,2018
MAN UTD,SOUTHAMPTON,3-2,7.0,2.0,0.0,0.0,10.0,1.0,0.0,0.0,2018
BURNLEY,CRYSTAL PALACE,1-3,9.0,1.0,0.0,0.0,9.0,2.0,0.0,0.0,2018
BRIGHTON,HUDDERSFIELD,1-0,11.0,2.0,0.0,0.0,6.0,2.0,0.0,0.0,2018
BOURNEMOUTH,MAN CITY,0-1,7.0,1.0,0.0,0.0,7.0,2.0,0.0,0.0,2018
WEST HAM,NEWCASTLE,2-0,8.0,3.0,0.0,0.0,14.0,4.0,0.0,0.0,2018
WATFORD,LEICESTER CITY,2-1,15.0,5.0,0.0,0.0,12.0,1.0,0.0,0.0,2018
FULHAM,CHELSEA,1-2,11.0,2.0,0.0,0.0,10.0,1.0,0.0,0.0,2018
EVERTON,LIVERPOOL,0-0,12.0,1.0,0.0,0.0,10.0,2.0,0.0,0.0,2018
CRYSTAL PALACE,BRIGHTON,1-2,8.0,1.0,0.0,0.0,18.0,5.0,0.0,0.0,2018
NEWCASTLE,EVERTON,3-2,13.0,3.0,0.0,0.0,10.0,1.0,0.0,0.0,2018
LEICESTER CITY,FULHAM,3-1,9.0,0.0,0.0,0.0,13.0,2.0,0.0,0.0,2018
HUDDERSFIELD,BOURNEMOUTH,0-2,14.0,3.0,0.0,0.0,9.0,1.0,0.0,0.0,2018
CARDIFF,WEST HAM,2-0,7.0,2.0,0.0,0.0,12.0,1.0,0.0,0.0,2018
SOUTHAMPTON,TOTTENHAM,2-1,16.0,4.0,0.0,0.0,9.0,2.0,0.0,0.0,2018
MAN CITY,WATFORD,3-1,11.0,1.0,0.0,0.0,7.0,1.0,0.0,0.0,2018
LIVERPOOL,BURNLEY,4-2,4.0,2.0,0.0,0.0,7.0,0.0,0.0,0.0,2018
CHELSEA,WOLVES,1-1,8.0,1.0,0.0,0.0,14.0,4.0,0.0,0.0,2018
ARSENAL,MAN UTD,2-0,12.0,2.0,0.0,0.0,18.0,2.0,0.0,0.0,2018
BOURNEMOUTH,NEWCASTLE,2-2,9.0,3.0,0.0,0.0,12.0,2.0,0.0,0.0,2018
BURNLEY,LEICESTER CITY,1-2,9.0,1.0,0.0,0.0,10.0,1.0,0.0,1.0,2018
WEST HAM,HUDDERSFIELD,4-3,7.0,0.0,0.0,0.0,15.0,2.0,0.0,0.0,2018
FULHAM,LIVERPOOL,1-2,11.0,2.0,0.0,0.0,7.0,1.0,0.0,0.0,2018
EVERTON,CHELSEA,2-0,17.0,1.0,0.0,0.0,9.0,2.0,0.0,0.0,2018
TOTTENHAM,CRYSTAL PALACE,2-0,8.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,2018
BRIGHTON,CARDIFF,0-2,11.0,0.0,0.0,0.0,13.0,1.0,0.0,0.0,2018
WATFORD,SOUTHAMPTON,1-1,10.0,5.0,0.0,0.0,14.0,2.0,0.0,0.0,2018
WOLVES,ARSENAL,3-1,12.0,2.0,0.0,0.0,9.0,3.0,0.0,0.0,2018
MAN UTD,MAN CITY,0-2,10.0,2.0,0.0,0.0,10.0,2.0,0.0,0.0,2018
FULHAM,MAN CITY,0-2,4.0,2.0,0.0,0.0,12.0,0.0,0.0,0.0,2018
MAN UTD,WATFORD,2-1,14.0,1.0,0.0,0.0,9.0,2.0,0.0,0.0,2018
LEICESTER CITY,BOURNEMOUTH,2-0,6.0,0.0,0.0,0.0,12.0,2.0,0.0,0.0,2018
BURNLEY,WOLVES,2-0,12.0,1.0,0.0,0.0,10.0,1.0,0.0,0.0,2018
CRYSTAL PALACE,HUDDERSFIELD,2-0,10.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,2018
BRIGHTON,SOUTHAMPTON,0-1,8.0,1.0,0.0,0.0,10.0,2.0,0.0,0.0,2018
WEST HAM,EVERTON,0-2,7.0,1.0,0.0,0.0,14.0,1.0,0.0,0.0,2018
CARDIFF,CHELSEA,1-2,8.0,2.0,0.0,0.0,14.0,3.0,0.0,0.0,2018
LIVERPOOL,TOTTENHAM,2-1,5.0,0.0,0.0,0.0,8.0,1.0,0.0,0.0,2018
ARSENAL,NEWCASTLE,2-0,11.0,2.0,0.0,0.0,10.0,0.0,0.0,0.0,2018
WATFORD,FULHAM,4-1,12.0,3.0,0.0,0.0,5.0,2.0,0.0,0.0,2018
WOLVES,MAN UTD,2-1,5.0,1.0,0.0,0.0,11.0,3.0,1.0,0.0,2018
MAN CITY,CARDIFF,2-0,3.0,0.0,0.0,0.0,7.0,3.0,0.0,0.0,2018
SOUTHAMPTON,LIVERPOOL,1-3,8.0,2.0,0.0,0.0,7.0,4.0,0.0,0.0,2018
HUDDERSFIELD,LEICESTER CITY,1-4,13.0,3.0,0.0,0.0,11.0,0.0,0.0,0.0,2018
BOURNEMOUTH,BURNLEY,1-3,12.0,2.0,0.0,0.0,16.0,3.0,0.0,0.0,2018
NEWCASTLE,CRYSTAL PALACE,0-1,12.0,1.0,0.0,0.0,13.0,2.0,0.0,0.0,2018
EVERTON,ARSENAL,1-0,8.0,1.0,0.0,0.0,9.0,4.0,0.0,0.0,2018
CHELSEA,WEST HAM,2-0,8.0,2.0,0.0,0.0,7.0,1.0,0.0,0.0,2018
TOTTENHAM,BRIGHTON,1-0,7.0,1.0,0.0,0.0,13.0,2.0,0.0,0.0,2018
LEICESTER CITY,NEWCASTLE,0-1,6.0,2.0,0.0,0.0,10.0,3.0,0.0,0.0,2018
TOTTENHAM,HUDDERSFIELD,4-0,10.0,2.0,0.0,0.0,12.0,2.0,0.0,0.0,2018
FULHAM,EVERTON,2-0,8.0,2.0,0.0,0.0,10.0,1.0,0.0,0.0,2018
BURNLEY,CARDIFF,2-0,7.0,2.0,0.0,0.0,10.0,4.0,0.0,0.0,2018
SOUTHAMPTON,WOLVES,3-1,13.0,1.0,0.0,0.0,8.0,3.0,0.0,0.0,2018
BRIGHTON,BOURNEMOUTH,0-5,10.0,2.0,0.0,1.0,6.0,4.0,0.0,0.0,2018
MAN UTD,WEST HAM,2-1,14.0,1.0,0.0,0.0,5.0,1.0,0.0,0.0,2018
CRYSTAL PALACE,MAN CITY,1-3,5.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,2018
LIVERPOOL,CHELSEA,2-0,5.0,0.0,0.0,0.0,9.0,1.0,0.0,0.0,2018
WATFORD,ARSENAL,0-1,12.0,2.0,0.0,1.0,8.0,0.0,0.0,0.0,2018
MAN CITY,TOTTENHAM,1-0,11.0,1.0,0.0,0.0,11.0,2.0,0.0,0.0,2018
WOLVES,BRIGHTON,0-0,0.0,0.0,0.0,0.0,8.0,1.0,0.0,0.0,2018
HUDDERSFIELD,WATFORD,1-2,15.0,2.0,0.0,0.0,9.0,2.0,0.0,0.0,2018
WEST HAM,LEICESTER CITY,2-2,8.0,2.0,0.0,0.0,9.0,0.0,0.0,0.0,2018
BOURNEMOUTH,FULHAM,0-1,11.0,1.0,0.0,0.0,18.0,3.0,0.0,0.0,2018
NEWCASTLE,SOUTHAMPTON,3-1,5.0,0.0,0.0,0.0,11.0,2.0,0.0,0.0,2018
EVERTON,MAN UTD,4-0,11.0,1.0,0.0,0.0,7.0,1.0,0.0,0.0,2018
ARSENAL,CRYSTAL PALACE,2-3,15.0,4.0,0.0,0.0,12.0,1.0,0.0,0.0,2018
CARDIFF,LIVERPOOL,0-2,6.0,1.0,0.0,0.0,5.0,1.0,0.0,0.0,2018
CHELSEA,BURNLEY,2-2,9.0,2.0,0.0,0.0,4.0,1.0,0.0,0.0,2018
LIVERPOOL,HUDDERSFIELD,5-0,5.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,2018
TOTTENHAM,WEST HAM,0-1,3.0,0.0,0.0,0.0,8.0,2.0,0.0,0.0,2018
SOUTHAMPTON,BOURNEMOUTH,3-3,8.0,2.0,0.0,0.0,9.0,1.0,0.0,0.0,2018
CRYSTAL PALACE,EVERTON,0-0,9.0,2.0,0.0,0.0,15.0,0.0,0.0,0.0,2018
WATFORD,WOLVES,1-2,10.0,3.0,0.0,0.0,11.0,2.0,0.0,0.0,2018
FULHAM,CARDIFF,1-0,10.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,2018
BRIGHTON,NEWCASTLE,1-1,7.0,2.0,0.0,0.0,10.0,3.0,0.0,0.0,2018
LEICESTER CITY,ARSENAL,3-0,13.0,3.0,0.0,0.0,13.0,2.0,1.0,0.0,2018
BURNLEY,MAN CITY,0-1,5.0,1.0,0.0,0.0,7.0,1.0,0.0,0.0,2018
MAN UTD,CHELSEA,1-1,9.0,3.0,0.0,0.0,14.0,2.0,0.0,0.0,2018
EVERTON,BURNLEY,2-0,8.0,0.0,0.0,0.0,9.0,2.0,0.0,0.0,2018
BOURNEMOUTH,TOTTENHAM,1-0,11.0,1.0,0.0,0.0,12.0,5.0,0.0,2.0,2018
WEST HAM,SOUTHAMPTON,3-0,2.0,1.0,0.0,0.0,11.0,1.0,0.0,0.0,2018
WOLVES,FULHAM,1-0,10.0,1.0,0.0,0.0,15.0,3.0,0.0,0.0,2018
CARDIFF,CRYSTAL PALACE,2-3,14.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,2018
NEWCASTLE,LIVERPOOL,2-3,10.0,1.0,0.0,0.0,4.0,1.0,0.0,0.0,2018
CHELSEA,WATFORD,3-0,6.0,0.0,0.0,0.0,12.0,1.0,0.0,0.0,2018
HUDDERSFIELD,MAN UTD,1-1,10.0,1.0,0.0,0.0,10.0,1.0,0.0,0.0,2018
ARSENAL,BRIGHTON,1-1,9.0,5.0,0.0,0.0,14.0,2.0,0.0,0.0,2018
MAN CITY,LEICESTER CITY,1-0,12.0,3.0,0.0,0.0,5.0,2.0,0.0,0.0,2018
FULHAM,NEWCASTLE,0-4,6.0,1.0,0.0,0.0,8.0,0.0,0.0,0.0,2018
LIVERPOOL,WOLVES,2-0,3.0,0.0,0.0,0.0,11.0,2.0,0.0,0.0,2018
TOTTENHAM,EVERTON,2-2,10.0,0.0,0.0,0.0,13.0,2.0,0.0,0.0,2018
MAN UTD,CARDIFF,0-2,9.0,3.0,0.0,0.0,6.0,3.0,0.0,0.0,2018
LEICESTER CITY,CHELSEA,0-0,9.0,0.0,0.0,0.0,8.0,1.0,0.0,0.0,2018
BURNLEY,ARSENAL,1-3,11.0,5.0,0.0,0.0,3.0,1.0,0.0,0.0,2018
SOUTHAMPTON,HUDDERSFIELD,1-1,8.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,2018
CRYSTAL PALACE,BOURNEMOUTH,5-3,11.0,3.0,0.0,0.0,8.0,0.0,0.0,0.0,2018
BRIGHTON,MAN CITY,1-4,12.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,2018
WATFORD,WEST HAM,1-4,10.0,1.0,0.0,1.0,10.0,0.0,0.0,0.0,2018
LIVERPOOL,NORWICH,4-1,9.0,0.0,0.0,0.0,9.0,2.0,0.0,0.0,2019
WEST HAM,MAN CITY,0-5,6.0,2.0,0.0,0.0,13.0,2.0,0.0,0.0,2019
BURNLEY,SOUTHAMPTON,3-0,6.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,2019
CRYSTAL PALACE,EVERTON,0-0,16.0,2.0,0.0,0.0,14.0,2.0,1.0,0.0,2019
WATFORD,BRIGHTON,0-3,15.0,0.0,0.0,0.0,11.0,1.0,0.0,0.0,2019
BOURNEMOUTH,SHEFFIELD UTD,1-1,10.0,2.0,0.0,0.0,19.0,1.0,0.0,0.0,2019
TOTTENHAM,ASTON VILLA,3-1,13.0,1.0,0.0,0.0,9.0,0.0,0.0,0.0,2019
LEICESTER CITY,WOLVES,0-0,3.0,0.0,0.0,0.0,13.0,2.0,0.0,0.0,2019
NEWCASTLE,ARSENAL,0-1,12.0,1.0,0.0,0.0,7.0,3.0,0.0,0.0,2019
MAN UTD,CHELSEA,4-0,15.0,3.0,0.0,0.0,13.0,4.0,0.0,0.0,2019
ARSENAL,BURNLEY,2-1,13.0,2.0,0.0,0.0,11.0,1.0,0.0,0.0,2019
ASTON VILLA,BOURNEMOUTH,1-2,10.0,0.0,0.0,0.0,13.0,2.0,0.0,0.0,2019
SOUTHAMPTON,LIVERPOOL,1-2,10.0,2.0,0.0,0.0,6.0,1.0,0.0,0.0,2019
BRIGHTON,WEST HAM,1-1,11.0,0.0,0.0,0.0,10.0,2.0,0.0,0.0,2019
EVERTON,WATFORD,1-0,11.0,2.0,0.0,0.0,11.0,3.0,0.0,0.0,2019
NORWICH,NEWCASTLE,3-1,9.0,1.0,0.0,0.0,11.0,3.0,0.0,0.0,2019
MAN CITY,TOTTENHAM,2-2,14.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,2019
SHEFFIELD UTD,CRYSTAL PALACE,1-0,16.0,3.0,0.0,0.0,11.0,1.0,0.0,0.0,2019
CHELSEA,LEICESTER CITY,1-1,9.0,1.0,0.0,0.0,14.0,0.0,0.0,0.0,2019
WOLVES,MAN UTD,1-1,17.0,2.0,0.0,0.0,8.0,2.0,0.0,0.0,2019
ASTON VILLA,EVERTON,2-0,10.0,2.0,0.0,0.0,18.0,3.0,0.0,0.0,2019
NORWICH,CHELSEA,2-3,9.0,1.0,0.0,0.0,9.0,1.0,0.0,0.0,2019
MAN UTD,CRYSTAL PALACE,1-2,8.0,2.0,0.0,0.0,18.0,4.0,0.0,0.0,2019
SHEFFIELD UTD,LEICESTER CITY,1-2,11.0,1.0,0.0,0.0,6.0,0.0,0.0,0.0,2019
BRIGHTON,SOUTHAMPTON,0-2,9.0,1.0,0.0,1.0,10.0,3.0,0.0,0.0,2019
WATFORD,WEST HAM,1-3,12.0,1.0,0.0,0.0,11.0,1.0,0.0,0.0,2019
LIVERPOOL,ARSENAL,3-1,8.0,1.0,0.0,0.0,5.0,1.0,0.0,0.0,2019
BOURNEMOUTH,MAN CITY,1-3,7.0,1.0,0.0,0.0,13.0,3.0,0.0,0.0,2019
WOLVES,BURNLEY,1-1,9.0,0.0,0.0,0.0,11.0,2.0,0.0,0.0,2019
TOTTENHAM,NEWCASTLE,0-1,10.0,2.0,0.0,0.0,5.0,2.0,0.0,0.0,2019
SOUTHAMPTON,MAN UTD,1-1,17.0,2.0,1.0,0.0,7.0,2.0,0.0,0.0,2019
CHELSEA,SHEFFIELD UTD,2-2,6.0,0.0,0.0,0.0,11.0,1.0,0.0,0.0,2019
LEICESTER CITY,BOURNEMOUTH,3-1,9.0,1.0,0.0,0.0,11.0,3.0,0.0,0.0,2019
MAN CITY,BRIGHTON,4-0,10.0,1.0,0.0,0.0,6.0,1.0,0.0,0.0,2019
WEST HAM,NORWICH,2-0,16.0,2.0,0.0,0.0,10.0,1.0,0.0,0.0,2019
NEWCASTLE,WATFORD,1-1,5.0,2.0,0.0,0.0,11.0,3.0,0.0,0.0,2019
CRYSTAL PALACE,ASTON VILLA,1-0,15.0,2.0,0.0,0.0,16.0,5.0,1.0,0.0,2019
BURNLEY,LIVERPOOL,0-3,10.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,2019
EVERTON,WOLVES,3-2,12.0,1.0,0.0,0.0,12.0,5.0,1.0,0.0,2019
ARSENAL,TOTTENHAM,2-2,13.0,3.0,0.0,0.0,19.0,5.0,0.0,0.0,2019
LIVERPOOL,NEWCASTLE,3-1,5.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,2019
TOTTENHAM,CRYSTAL PALACE,4-0,19.0,4.0,0.0,0.0,11.0,3.0,0.0,0.0,2019
MAN UTD,LEICESTER CITY,1-0,14.0,1.0,0.0,0.0,14.0,2.0,0.0,0.0,2019
SHEFFIELD UTD,SOUTHAMPTON,0-1,10.0,1.0,0.0,1.0,7.0,1.0,0.0,0.0,2019
BRIGHTON,BURNLEY,1-1,13.0,0.0,0.0,0.0,7.0,2.0,0.0,0.0,2019
WOLVES,CHELSEA,2-5,8.0,1.0,0.0,0.0,11.0,2.0,0.0,0.0,2019
NORWICH,MAN CITY,3-2,8.0,3.0,0.0,0.0,7.0,1.0,0.0,0.0,2019
BOURNEMOUTH,EVERTON,3-1,5.0,0.0,0.0,0.0,14.0,4.0,0.0,0.0,2019
WATFORD,ARSENAL,2-2,14.0,3.0,0.0,0.0,4.0,3.0,0.0,0.0,2019
ASTON VILLA,WEST HAM,0-0,13.0,2.0,0.0,0.0,12.0,2.0,1.0,0.0,2019
SOUTHAMPTON,BOURNEMOUTH,1-3,8.0,1.0,0.0,0.0,9.0,3.0,0.0,0.0,2019
LEICESTER CITY,TOTTENHAM,2-1,16.0,1.0,0.0,0.0,13.0,2.0,0.0,0.0,2019
BURNLEY,NORWICH,2-0,11.0,0.0,0.0,0.0,10.0,1.0,0.0,0.0,2019
MAN CITY,WATFORD,8-0,5.0,2.0,0.0,0.0,9.0,2.0,0.0,0.0,2019
EVERTON,SHEFFIELD UTD,0-2,9.0,1.0,0.0,0.0,9.0,3.0,0.0,0.0,2019
NEWCASTLE,BRIGHTON,0-0,12.0,2.0,0.0,0.0,8.0,1.0,0.0,0.0,2019
WEST HAM,MAN UTD,2-0,8.0,2.0,0.0,0.0,9.0,2.0,0.0,0.0,2019
CRYSTAL PALACE,WOLVES,1-1,7.0,2.0,0.0,0.0,10.0,2.0,1.0,0.0,2019
ARSENAL,ASTON VILLA,3-2,13.0,6.0,1.0,0.0,15.0,1.0,0.0,0.0,2019
CHELSEA,LIVERPOOL,1-2,8.0,3.0,0.0,0.0,13.0,3.0,0.0,0.0,2019
SHEFFIELD UTD,LIVERPOOL,0-1,8.0,1.0,0.0,0.0,4.0,1.0,0.0,0.0,2019
CRYSTAL PALACE,NORWICH,2-0,14.0,3.0,0.0,0.0,10.0,1.0,0.0,0.0,2019
BOURNEMOUTH,WEST HAM,2-2,7.0,3.0,0.0,0.0,8.0,1.0,0.0,0.0,2019
WOLVES,WATFORD,2-0,5.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,2019
ASTON VILLA,BURNLEY,2-2,10.0,1.0,0.0,0.0,16.0,4.0,0.0,0.0,2019
CHELSEA,BRIGHTON,2-0,5.0,2.0,0.0,0.0,13.0,3.0,0.0,0.0,2019
TOTTENHAM,SOUTHAMPTON,2-1,5.0,1.0,1.0,0.0,16.0,2.0,0.0,0.0,2019
EVERTON,MAN CITY,1-3,4.0,2.0,0.0,0.0,8.0,2.0,0.0,0.0,2019
LEICESTER CITY,NEWCASTLE,5-0,12.0,1.0,0.0,0.0,9.0,1.0,0.0,1.0,2019
MAN UTD,ARSENAL,1-1,18.0,4.0,0.0,0.0,13.0,2.0,0.0,0.0,2019
BRIGHTON,TOTTENHAM,3-0,11.0,2.0,0.0,0.0,7.0,1.0,0.0,0.0,2019
LIVERPOOL,LEICESTER CITY,2-1,9.0,1.0,0.0,0.0,17.0,4.0,0.0,0.0,2019
NORWICH,ASTON VILLA,1-5,14.0,1.0,0.0,0.0,17.0,3.0,0.0,0.0,2019
BURNLEY,EVERTON,1-0,5.0,2.0,0.0,0.0,12.0,2.0,1.0,0.0,2019
WATFORD,SHEFFIELD UTD,0-0,7.0,0.0,0.0,0.0,6.0,2.0,0.0,0.0,2019
WEST HAM,CRYSTAL PALACE,1-2,11.0,3.0,0.0,0.0,7.0,2.0,0.0,0.0,2019
MAN CITY,WOLVES,0-2,11.0,5.0,0.0,0.0,14.0,2.0,0.0,0.0,2019
ARSENAL,BOURNEMOUTH,1-0,12.0,1.0,0.0,0.0,6.0,2.0,0.0,0.0,2019
SOUTHAMPTON,CHELSEA,1-4,8.0,0.0,0.0,0.0,15.0,1.0,0.0,0.0,2019
NEWCASTLE,MAN UTD,1-0,12.0,3.0,0.0,0.0,10.0,3.0,0.0,0.0,2019
EVERTON,WEST HAM,2-0,15.0,2.0,0.0,0.0,15.0,2.0,0.0,0.0,2019
LEICESTER CITY,BURNLEY,2-1,4.0,0.0,0.0,0.0,10.0,3.0,0.0,0.0,2019
BOURNEMOUTH,NORWICH,0-0,8.0,1.0,0.0,0.0,11.0,3.0,0.0,0.0,2019
WOLVES,SOUTHAMPTON,1-1,10.0,3.0,0.0,0.0,17.0,2.0,0.0,0.0,2019
ASTON VILLA,BRIGHTON,2-1,9.0,1.0,0.0,0.0,17.0,3.0,1.0,0.0,2019
CHELSEA,NEWCASTLE,1-0,9.0,2.0,0.0,0.0,12.0,1.0,0.0,0.0,2019
TOTTENHAM,WATFORD,1-1,5.0,4.0,0.0,0.0,9.0,3.0,0.0,0.0,2019
CRYSTAL PALACE,MAN CITY,0-2,8.0,1.0,0.0,0.0,10.0,1.0,0.0,0.0,2019
MAN UTD,LIVERPOOL,1-1,6.0,0.0,0.0,0.0,14.0,1.0,0.0,0.0,2019
SHEFFIELD UTD,ARSENAL,1-0,10.0,4.0,0.0,0.0,12.0,4.0,0.0,0.0,2019
SOUTHAMPTON,LEICESTER CITY,0-9,3.0,0.0,0.0,1.0,12.0,0.0,0.0,0.0,2019
MAN CITY,ASTON VILLA,3-0,10.0,2.0,1.0,0.0,5.0,1.0,0.0,0.0,2019
WEST HAM,SHEFFIELD UTD,1-1,7.0,2.0,0.0,0.0,10.0,2.0,0.0,0.0,2019
BRIGHTON,EVERTON,3-2,12.0,2.0,0.0,0.0,12.0,1.0,0.0,0.0,2019
WATFORD,BOURNEMOUTH,0-0,14.0,5.0,0.0,0.0,8.0,3.0,0.0,0.0,2019
BURNLEY,CHELSEA,2-4,7.0,3.0,0.0,0.0,8.0,2.0,0.0,0.0,2019
NEWCASTLE,WOLVES,1-1,8.0,2.0,0.0,1.0,15.0,2.0,0.0,0.0,2019
LIVERPOOL,TOTTENHAM,2-1,9.0,3.0,0.0,0.0,11.0,3.0,0.0,0.0,2019
ARSENAL,CRYSTAL PALACE,2-2,18.0,2.0,0.0,0.0,9.0,0.0,0.0,0.0,2019
NORWICH,MAN UTD,1-3,13.0,2.0,0.0,0.0,10.0,2.0,0.0,0.0,2019
BOURNEMOUTH,MAN UTD,1-0,14.0,4.0,0.0,0.0,12.0,3.0,0.0,0.0,2019
ASTON VILLA,LIVERPOOL,1-2,12.0,1.0,0.0,0.0,9.0,2.0,0.0,0.0,2019
MAN CITY,SOUTHAMPTON,2-1,11.0,3.0,0.0,0.0,10.0,1.0,0.0,0.0,2019
ARSENAL,WOLVES,1-1,6.0,0.0,0.0,0.0,15.0,2.0,0.0,0.0,2019
SHEFFIELD UTD,BURNLEY,3-0,8.0,1.0,0.0,0.0,12.0,2.0,0.0,0.0,2019
WEST HAM,NEWCASTLE,2-3,10.0,2.0,0.0,0.0,7.0,1.0,0.0,0.0,2019
BRIGHTON,NORWICH,2-0,11.0,0.0,0.0,0.0,8.0,1.0,0.0,0.0,2019
WATFORD,CHELSEA,1-2,8.0,4.0,0.0,0.0,5.0,2.0,0.0,0.0,2019
CRYSTAL PALACE,LEICESTER CITY,0-2,15.0,2.0,0.0,0.0,16.0,2.0,0.0,0.0,2019
EVERTON,TOTTENHAM,1-1,9.0,1.0,0.0,0.0,8.0,2.0,0.0,1.0,2019
NORWICH,WATFORD,0-2,7.0,1.0,0.0,0.0,13.0,3.0,1.0,0.0,2019
